B05010_001E,NAME,block group,county,state,tract
,"Block Group 1, Census Tract 5590, Wayne County, Michigan",1,163,26,559000
,"Block Group 2, Census Tract 5590, Wayne County, Michigan",2,163,26,559000
,"Block Group 3, Census Tract 5590, Wayne County, Michigan",3,163,26,559000
,"Block Group 1, Census Tract 5591, Wayne County, Michigan",1,163,26,559100
,"Block Group 2, Census Tract 5591, Wayne County, Michigan",2,163,26,559100
,"Block Group 1, Census Tract 5592, Wayne County, Michigan",1,163,26,559200
,"Block Group 2, Census Tract 5592, Wayne County, Michigan",2,163,26,559200
,"Block Group 1, Census Tract 5601, Wayne County, Michigan",1,163,26,560100
,"Block Group 2, Census Tract 5601, Wayne County, Michigan",2,163,26,560100
,"Block Group 3, Census Tract 5601, Wayne County, Michigan",3,163,26,560100
,"Block Group 1, Census Tract 5602, Wayne County, Michigan",1,163,26,560200
,"Block Group 2, Census Tract 5602, Wayne County, Michigan",2,163,26,560200
,"Block Group 3, Census Tract 5602, Wayne County, Michigan",3,163,26,560200
,"Block Group 4, Census Tract 5602, Wayne County, Michigan",4,163,26,560200
,"Block Group 1, Census Tract 5603, Wayne County, Michigan",1,163,26,560300
,"Block Group 2, Census Tract 5603, Wayne County, Michigan",2,163,26,560300
,"Block Group 3, Census Tract 5603, Wayne County, Michigan",3,163,26,560300
,"Block Group 1, Census Tract 5604, Wayne County, Michigan",1,163,26,560400
,"Block Group 2, Census Tract 5604, Wayne County, Michigan",2,163,26,560400
,"Block Group 3, Census Tract 5604, Wayne County, Michigan",3,163,26,560400
,"Block Group 4, Census Tract 5604, Wayne County, Michigan",4,163,26,560400
,"Block Group 5, Census Tract 5604, Wayne County, Michigan",5,163,26,560400
,"Block Group 1, Census Tract 5612, Wayne County, Michigan",1,163,26,561200
,"Block Group 2, Census Tract 5612, Wayne County, Michigan",2,163,26,561200
,"Block Group 1, Census Tract 5613, Wayne County, Michigan",1,163,26,561300
,"Block Group 2, Census Tract 5613, Wayne County, Michigan",2,163,26,561300
,"Block Group 1, Census Tract 5616, Wayne County, Michigan",1,163,26,561600
,"Block Group 2, Census Tract 5616, Wayne County, Michigan",2,163,26,561600
,"Block Group 3, Census Tract 5616, Wayne County, Michigan",3,163,26,561600
,"Block Group 1, Census Tract 5617, Wayne County, Michigan",1,163,26,561700
,"Block Group 2, Census Tract 5617, Wayne County, Michigan",2,163,26,561700
,"Block Group 1, Census Tract 5619, Wayne County, Michigan",1,163,26,561900
,"Block Group 2, Census Tract 5619, Wayne County, Michigan",2,163,26,561900
,"Block Group 3, Census Tract 5619, Wayne County, Michigan",3,163,26,561900
,"Block Group 1, Census Tract 5623, Wayne County, Michigan",1,163,26,562300
,"Block Group 2, Census Tract 5623, Wayne County, Michigan",2,163,26,562300
,"Block Group 1, Census Tract 5624, Wayne County, Michigan",1,163,26,562400
,"Block Group 2, Census Tract 5624, Wayne County, Michigan",2,163,26,562400
,"Block Group 3, Census Tract 5624, Wayne County, Michigan",3,163,26,562400
,"Block Group 4, Census Tract 5624, Wayne County, Michigan",4,163,26,562400
,"Block Group 1, Census Tract 5625, Wayne County, Michigan",1,163,26,562500
,"Block Group 2, Census Tract 5625, Wayne County, Michigan",2,163,26,562500
,"Block Group 1, Census Tract 5626, Wayne County, Michigan",1,163,26,562600
,"Block Group 2, Census Tract 5626, Wayne County, Michigan",2,163,26,562600
,"Block Group 3, Census Tract 5626, Wayne County, Michigan",3,163,26,562600
,"Block Group 1, Census Tract 5627, Wayne County, Michigan",1,163,26,562700
,"Block Group 2, Census Tract 5627, Wayne County, Michigan",2,163,26,562700
,"Block Group 3, Census Tract 5627, Wayne County, Michigan",3,163,26,562700
,"Block Group 1, Census Tract 5628, Wayne County, Michigan",1,163,26,562800
,"Block Group 2, Census Tract 5628, Wayne County, Michigan",2,163,26,562800
,"Block Group 3, Census Tract 5628, Wayne County, Michigan",3,163,26,562800
,"Block Group 1, Census Tract 5629, Wayne County, Michigan",1,163,26,562900
,"Block Group 2, Census Tract 5629, Wayne County, Michigan",2,163,26,562900
,"Block Group 3, Census Tract 5629, Wayne County, Michigan",3,163,26,562900
,"Block Group 1, Census Tract 5632, Wayne County, Michigan",1,163,26,563200
,"Block Group 2, Census Tract 5632, Wayne County, Michigan",2,163,26,563200
,"Block Group 1, Census Tract 5633, Wayne County, Michigan",1,163,26,563300
,"Block Group 2, Census Tract 5633, Wayne County, Michigan",2,163,26,563300
,"Block Group 1, Census Tract 5634, Wayne County, Michigan",1,163,26,563400
,"Block Group 2, Census Tract 5634, Wayne County, Michigan",2,163,26,563400
,"Block Group 3, Census Tract 5634, Wayne County, Michigan",3,163,26,563400
,"Block Group 4, Census Tract 5634, Wayne County, Michigan",4,163,26,563400
,"Block Group 1, Census Tract 5635, Wayne County, Michigan",1,163,26,563500
,"Block Group 2, Census Tract 5635, Wayne County, Michigan",2,163,26,563500
,"Block Group 3, Census Tract 5635, Wayne County, Michigan",3,163,26,563500
,"Block Group 1, Census Tract 5636, Wayne County, Michigan",1,163,26,563600
,"Block Group 1, Census Tract 5637, Wayne County, Michigan",1,163,26,563700
,"Block Group 2, Census Tract 5637, Wayne County, Michigan",2,163,26,563700
,"Block Group 1, Census Tract 5638, Wayne County, Michigan",1,163,26,563800
,"Block Group 2, Census Tract 5638, Wayne County, Michigan",2,163,26,563800
,"Block Group 1, Census Tract 5639, Wayne County, Michigan",1,163,26,563900
,"Block Group 1, Census Tract 5640, Wayne County, Michigan",1,163,26,564000
,"Block Group 2, Census Tract 5640, Wayne County, Michigan",2,163,26,564000
,"Block Group 1, Census Tract 5641, Wayne County, Michigan",1,163,26,564100
,"Block Group 2, Census Tract 5641, Wayne County, Michigan",2,163,26,564100
,"Block Group 3, Census Tract 5641, Wayne County, Michigan",3,163,26,564100
,"Block Group 1, Census Tract 5642, Wayne County, Michigan",1,163,26,564200
,"Block Group 2, Census Tract 5642, Wayne County, Michigan",2,163,26,564200
,"Block Group 3, Census Tract 5642, Wayne County, Michigan",3,163,26,564200
,"Block Group 1, Census Tract 5643, Wayne County, Michigan",1,163,26,564300
,"Block Group 2, Census Tract 5643, Wayne County, Michigan",2,163,26,564300
,"Block Group 1, Census Tract 5644.01, Wayne County, Michigan",1,163,26,564401
,"Block Group 2, Census Tract 5644.01, Wayne County, Michigan",2,163,26,564401
,"Block Group 1, Census Tract 5644.02, Wayne County, Michigan",1,163,26,564402
,"Block Group 1, Census Tract 5645.01, Wayne County, Michigan",1,163,26,564501
,"Block Group 1, Census Tract 5645.02, Wayne County, Michigan",1,163,26,564502
,"Block Group 2, Census Tract 5645.02, Wayne County, Michigan",2,163,26,564502
,"Block Group 1, Census Tract 5645.03, Wayne County, Michigan",1,163,26,564503
,"Block Group 2, Census Tract 5645.03, Wayne County, Michigan",2,163,26,564503
,"Block Group 1, Census Tract 5645.04, Wayne County, Michigan",1,163,26,564504
,"Block Group 1, Census Tract 5646, Wayne County, Michigan",1,163,26,564600
,"Block Group 2, Census Tract 5646, Wayne County, Michigan",2,163,26,564600
,"Block Group 3, Census Tract 5646, Wayne County, Michigan",3,163,26,564600
,"Block Group 1, Census Tract 5647, Wayne County, Michigan",1,163,26,564700
,"Block Group 2, Census Tract 5647, Wayne County, Michigan",2,163,26,564700
,"Block Group 1, Census Tract 5648, Wayne County, Michigan",1,163,26,564800
,"Block Group 2, Census Tract 5648, Wayne County, Michigan",2,163,26,564800
,"Block Group 3, Census Tract 5648, Wayne County, Michigan",3,163,26,564800
,"Block Group 1, Census Tract 5649, Wayne County, Michigan",1,163,26,564900
,"Block Group 1, Census Tract 5650, Wayne County, Michigan",1,163,26,565000
,"Block Group 2, Census Tract 5650, Wayne County, Michigan",2,163,26,565000
,"Block Group 3, Census Tract 5650, Wayne County, Michigan",3,163,26,565000
,"Block Group 1, Census Tract 5651, Wayne County, Michigan",1,163,26,565100
,"Block Group 2, Census Tract 5651, Wayne County, Michigan",2,163,26,565100
,"Block Group 1, Census Tract 5652, Wayne County, Michigan",1,163,26,565200
,"Block Group 2, Census Tract 5652, Wayne County, Michigan",2,163,26,565200
,"Block Group 3, Census Tract 5652, Wayne County, Michigan",3,163,26,565200
,"Block Group 1, Census Tract 5653, Wayne County, Michigan",1,163,26,565300
,"Block Group 2, Census Tract 5653, Wayne County, Michigan",2,163,26,565300
,"Block Group 3, Census Tract 5653, Wayne County, Michigan",3,163,26,565300
,"Block Group 1, Census Tract 5656, Wayne County, Michigan",1,163,26,565600
,"Block Group 2, Census Tract 5656, Wayne County, Michigan",2,163,26,565600
,"Block Group 1, Census Tract 5657, Wayne County, Michigan",1,163,26,565700
,"Block Group 2, Census Tract 5657, Wayne County, Michigan",2,163,26,565700
,"Block Group 1, Census Tract 5658, Wayne County, Michigan",1,163,26,565800
,"Block Group 2, Census Tract 5658, Wayne County, Michigan",2,163,26,565800
,"Block Group 3, Census Tract 5658, Wayne County, Michigan",3,163,26,565800
,"Block Group 1, Census Tract 5659, Wayne County, Michigan",1,163,26,565900
,"Block Group 2, Census Tract 5659, Wayne County, Michigan",2,163,26,565900
,"Block Group 1, Census Tract 5664, Wayne County, Michigan",1,163,26,566400
,"Block Group 2, Census Tract 5664, Wayne County, Michigan",2,163,26,566400
,"Block Group 1, Census Tract 5665, Wayne County, Michigan",1,163,26,566500
,"Block Group 2, Census Tract 5665, Wayne County, Michigan",2,163,26,566500
,"Block Group 1, Census Tract 5666, Wayne County, Michigan",1,163,26,566600
,"Block Group 2, Census Tract 5666, Wayne County, Michigan",2,163,26,566600
,"Block Group 1, Census Tract 5667, Wayne County, Michigan",1,163,26,566700
,"Block Group 2, Census Tract 5667, Wayne County, Michigan",2,163,26,566700
,"Block Group 3, Census Tract 5667, Wayne County, Michigan",3,163,26,566700
,"Block Group 1, Census Tract 5668, Wayne County, Michigan",1,163,26,566800
,"Block Group 2, Census Tract 5668, Wayne County, Michigan",2,163,26,566800
,"Block Group 3, Census Tract 5668, Wayne County, Michigan",3,163,26,566800
,"Block Group 1, Census Tract 5669, Wayne County, Michigan",1,163,26,566900
,"Block Group 2, Census Tract 5669, Wayne County, Michigan",2,163,26,566900
,"Block Group 3, Census Tract 5669, Wayne County, Michigan",3,163,26,566900
,"Block Group 4, Census Tract 5669, Wayne County, Michigan",4,163,26,566900
,"Block Group 1, Census Tract 5670, Wayne County, Michigan",1,163,26,567000
,"Block Group 2, Census Tract 5670, Wayne County, Michigan",2,163,26,567000
,"Block Group 3, Census Tract 5670, Wayne County, Michigan",3,163,26,567000
,"Block Group 1, Census Tract 5671, Wayne County, Michigan",1,163,26,567100
,"Block Group 2, Census Tract 5671, Wayne County, Michigan",2,163,26,567100
,"Block Group 3, Census Tract 5671, Wayne County, Michigan",3,163,26,567100
,"Block Group 1, Census Tract 5672.01, Wayne County, Michigan",1,163,26,567201
,"Block Group 2, Census Tract 5672.01, Wayne County, Michigan",2,163,26,567201
,"Block Group 3, Census Tract 5672.01, Wayne County, Michigan",3,163,26,567201
,"Block Group 1, Census Tract 5672.02, Wayne County, Michigan",1,163,26,567202
,"Block Group 2, Census Tract 5672.02, Wayne County, Michigan",2,163,26,567202
,"Block Group 1, Census Tract 5673, Wayne County, Michigan",1,163,26,567300
,"Block Group 2, Census Tract 5673, Wayne County, Michigan",2,163,26,567300
,"Block Group 3, Census Tract 5673, Wayne County, Michigan",3,163,26,567300
,"Block Group 4, Census Tract 5673, Wayne County, Michigan",4,163,26,567300
,"Block Group 5, Census Tract 5673, Wayne County, Michigan",5,163,26,567300
,"Block Group 1, Census Tract 5674, Wayne County, Michigan",1,163,26,567400
,"Block Group 2, Census Tract 5674, Wayne County, Michigan",2,163,26,567400
,"Block Group 1, Census Tract 5678, Wayne County, Michigan",1,163,26,567800
,"Block Group 2, Census Tract 5678, Wayne County, Michigan",2,163,26,567800
,"Block Group 3, Census Tract 5678, Wayne County, Michigan",3,163,26,567800
,"Block Group 4, Census Tract 5678, Wayne County, Michigan",4,163,26,567800
,"Block Group 1, Census Tract 5679, Wayne County, Michigan",1,163,26,567900
,"Block Group 2, Census Tract 5679, Wayne County, Michigan",2,163,26,567900
,"Block Group 3, Census Tract 5679, Wayne County, Michigan",3,163,26,567900
,"Block Group 1, Census Tract 5680, Wayne County, Michigan",1,163,26,568000
,"Block Group 2, Census Tract 5680, Wayne County, Michigan",2,163,26,568000
,"Block Group 1, Census Tract 5682, Wayne County, Michigan",1,163,26,568200
,"Block Group 2, Census Tract 5682, Wayne County, Michigan",2,163,26,568200
,"Block Group 3, Census Tract 5682, Wayne County, Michigan",3,163,26,568200
,"Block Group 1, Census Tract 5683, Wayne County, Michigan",1,163,26,568300
,"Block Group 2, Census Tract 5683, Wayne County, Michigan",2,163,26,568300
,"Block Group 3, Census Tract 5683, Wayne County, Michigan",3,163,26,568300
,"Block Group 4, Census Tract 5683, Wayne County, Michigan",4,163,26,568300
,"Block Group 1, Census Tract 5684, Wayne County, Michigan",1,163,26,568400
,"Block Group 2, Census Tract 5684, Wayne County, Michigan",2,163,26,568400
,"Block Group 3, Census Tract 5684, Wayne County, Michigan",3,163,26,568400
,"Block Group 4, Census Tract 5684, Wayne County, Michigan",4,163,26,568400
,"Block Group 1, Census Tract 5685, Wayne County, Michigan",1,163,26,568500
,"Block Group 2, Census Tract 5685, Wayne County, Michigan",2,163,26,568500
,"Block Group 3, Census Tract 5685, Wayne County, Michigan",3,163,26,568500
,"Block Group 4, Census Tract 5685, Wayne County, Michigan",4,163,26,568500
,"Block Group 1, Census Tract 5687, Wayne County, Michigan",1,163,26,568700
,"Block Group 2, Census Tract 5687, Wayne County, Michigan",2,163,26,568700
,"Block Group 3, Census Tract 5687, Wayne County, Michigan",3,163,26,568700
,"Block Group 4, Census Tract 5687, Wayne County, Michigan",4,163,26,568700
,"Block Group 1, Census Tract 5688, Wayne County, Michigan",1,163,26,568800
,"Block Group 2, Census Tract 5688, Wayne County, Michigan",2,163,26,568800
,"Block Group 1, Census Tract 5689, Wayne County, Michigan",1,163,26,568900
,"Block Group 2, Census Tract 5689, Wayne County, Michigan",2,163,26,568900
,"Block Group 1, Census Tract 5691, Wayne County, Michigan",1,163,26,569100
,"Block Group 2, Census Tract 5691, Wayne County, Michigan",2,163,26,569100
,"Block Group 1, Census Tract 5692, Wayne County, Michigan",1,163,26,569200
,"Block Group 2, Census Tract 5692, Wayne County, Michigan",2,163,26,569200
,"Block Group 3, Census Tract 5692, Wayne County, Michigan",3,163,26,569200
,"Block Group 4, Census Tract 5692, Wayne County, Michigan",4,163,26,569200
,"Block Group 1, Census Tract 5693, Wayne County, Michigan",1,163,26,569300
,"Block Group 2, Census Tract 5693, Wayne County, Michigan",2,163,26,569300
,"Block Group 1, Census Tract 5694, Wayne County, Michigan",1,163,26,569400
,"Block Group 2, Census Tract 5694, Wayne County, Michigan",2,163,26,569400
,"Block Group 3, Census Tract 5694, Wayne County, Michigan",3,163,26,569400
,"Block Group 1, Census Tract 5695, Wayne County, Michigan",1,163,26,569500
,"Block Group 2, Census Tract 5695, Wayne County, Michigan",2,163,26,569500
,"Block Group 1, Census Tract 5696, Wayne County, Michigan",1,163,26,569600
,"Block Group 2, Census Tract 5696, Wayne County, Michigan",2,163,26,569600
,"Block Group 3, Census Tract 5696, Wayne County, Michigan",3,163,26,569600
,"Block Group 4, Census Tract 5696, Wayne County, Michigan",4,163,26,569600
,"Block Group 1, Census Tract 5697, Wayne County, Michigan",1,163,26,569700
,"Block Group 2, Census Tract 5697, Wayne County, Michigan",2,163,26,569700
,"Block Group 3, Census Tract 5697, Wayne County, Michigan",3,163,26,569700
,"Block Group 4, Census Tract 5697, Wayne County, Michigan",4,163,26,569700
,"Block Group 1, Census Tract 5698, Wayne County, Michigan",1,163,26,569800
,"Block Group 2, Census Tract 5698, Wayne County, Michigan",2,163,26,569800
,"Block Group 3, Census Tract 5698, Wayne County, Michigan",3,163,26,569800
,"Block Group 1, Census Tract 5699, Wayne County, Michigan",1,163,26,569900
,"Block Group 2, Census Tract 5699, Wayne County, Michigan",2,163,26,569900
,"Block Group 1, Census Tract 5701, Wayne County, Michigan",1,163,26,570100
,"Block Group 2, Census Tract 5701, Wayne County, Michigan",2,163,26,570100
,"Block Group 3, Census Tract 5701, Wayne County, Michigan",3,163,26,570100
,"Block Group 1, Census Tract 5702, Wayne County, Michigan",1,163,26,570200
,"Block Group 2, Census Tract 5702, Wayne County, Michigan",2,163,26,570200
,"Block Group 3, Census Tract 5702, Wayne County, Michigan",3,163,26,570200
,"Block Group 1, Census Tract 5704, Wayne County, Michigan",1,163,26,570400
,"Block Group 2, Census Tract 5704, Wayne County, Michigan",2,163,26,570400
,"Block Group 3, Census Tract 5704, Wayne County, Michigan",3,163,26,570400
,"Block Group 4, Census Tract 5704, Wayne County, Michigan",4,163,26,570400
,"Block Group 5, Census Tract 5704, Wayne County, Michigan",5,163,26,570400
,"Block Group 1, Census Tract 5705, Wayne County, Michigan",1,163,26,570500
,"Block Group 2, Census Tract 5705, Wayne County, Michigan",2,163,26,570500
,"Block Group 3, Census Tract 5705, Wayne County, Michigan",3,163,26,570500
,"Block Group 4, Census Tract 5705, Wayne County, Michigan",4,163,26,570500
,"Block Group 1, Census Tract 5706, Wayne County, Michigan",1,163,26,570600
,"Block Group 2, Census Tract 5706, Wayne County, Michigan",2,163,26,570600
,"Block Group 1, Census Tract 5708, Wayne County, Michigan",1,163,26,570800
,"Block Group 2, Census Tract 5708, Wayne County, Michigan",2,163,26,570800
,"Block Group 3, Census Tract 5708, Wayne County, Michigan",3,163,26,570800
,"Block Group 1, Census Tract 5709, Wayne County, Michigan",1,163,26,570900
,"Block Group 2, Census Tract 5709, Wayne County, Michigan",2,163,26,570900
,"Block Group 3, Census Tract 5709, Wayne County, Michigan",3,163,26,570900
,"Block Group 1, Census Tract 5710, Wayne County, Michigan",1,163,26,571000
,"Block Group 2, Census Tract 5710, Wayne County, Michigan",2,163,26,571000
,"Block Group 3, Census Tract 5710, Wayne County, Michigan",3,163,26,571000
,"Block Group 4, Census Tract 5710, Wayne County, Michigan",4,163,26,571000
,"Block Group 1, Census Tract 5715, Wayne County, Michigan",1,163,26,571500
,"Block Group 2, Census Tract 5715, Wayne County, Michigan",2,163,26,571500
,"Block Group 3, Census Tract 5715, Wayne County, Michigan",3,163,26,571500
,"Block Group 4, Census Tract 5715, Wayne County, Michigan",4,163,26,571500
,"Block Group 1, Census Tract 5716, Wayne County, Michigan",1,163,26,571600
,"Block Group 1, Census Tract 5717, Wayne County, Michigan",1,163,26,571700
,"Block Group 2, Census Tract 5717, Wayne County, Michigan",2,163,26,571700
,"Block Group 1, Census Tract 5718, Wayne County, Michigan",1,163,26,571800
,"Block Group 2, Census Tract 5718, Wayne County, Michigan",2,163,26,571800
,"Block Group 3, Census Tract 5718, Wayne County, Michigan",3,163,26,571800
,"Block Group 1, Census Tract 5719, Wayne County, Michigan",1,163,26,571900
,"Block Group 2, Census Tract 5719, Wayne County, Michigan",2,163,26,571900
,"Block Group 3, Census Tract 5719, Wayne County, Michigan",3,163,26,571900
,"Block Group 1, Census Tract 5720, Wayne County, Michigan",1,163,26,572000
,"Block Group 2, Census Tract 5720, Wayne County, Michigan",2,163,26,572000
,"Block Group 1, Census Tract 5721, Wayne County, Michigan",1,163,26,572100
,"Block Group 2, Census Tract 5721, Wayne County, Michigan",2,163,26,572100
,"Block Group 3, Census Tract 5721, Wayne County, Michigan",3,163,26,572100
,"Block Group 4, Census Tract 5721, Wayne County, Michigan",4,163,26,572100
,"Block Group 5, Census Tract 5721, Wayne County, Michigan",5,163,26,572100
,"Block Group 1, Census Tract 5722, Wayne County, Michigan",1,163,26,572200
,"Block Group 2, Census Tract 5722, Wayne County, Michigan",2,163,26,572200
,"Block Group 3, Census Tract 5722, Wayne County, Michigan",3,163,26,572200
,"Block Group 4, Census Tract 5722, Wayne County, Michigan",4,163,26,572200
,"Block Group 5, Census Tract 5722, Wayne County, Michigan",5,163,26,572200
,"Block Group 1, Census Tract 5724, Wayne County, Michigan",1,163,26,572400
,"Block Group 2, Census Tract 5724, Wayne County, Michigan",2,163,26,572400
,"Block Group 1, Census Tract 5725, Wayne County, Michigan",1,163,26,572500
,"Block Group 2, Census Tract 5725, Wayne County, Michigan",2,163,26,572500
,"Block Group 1, Census Tract 5726, Wayne County, Michigan",1,163,26,572600
,"Block Group 2, Census Tract 5726, Wayne County, Michigan",2,163,26,572600
,"Block Group 3, Census Tract 5726, Wayne County, Michigan",3,163,26,572600
,"Block Group 4, Census Tract 5726, Wayne County, Michigan",4,163,26,572600
,"Block Group 5, Census Tract 5726, Wayne County, Michigan",5,163,26,572600
,"Block Group 1, Census Tract 5727, Wayne County, Michigan",1,163,26,572700
,"Block Group 2, Census Tract 5727, Wayne County, Michigan",2,163,26,572700
,"Block Group 3, Census Tract 5727, Wayne County, Michigan",3,163,26,572700
,"Block Group 4, Census Tract 5727, Wayne County, Michigan",4,163,26,572700
,"Block Group 1, Census Tract 5728, Wayne County, Michigan",1,163,26,572800
,"Block Group 2, Census Tract 5728, Wayne County, Michigan",2,163,26,572800
,"Block Group 3, Census Tract 5728, Wayne County, Michigan",3,163,26,572800
,"Block Group 4, Census Tract 5728, Wayne County, Michigan",4,163,26,572800
,"Block Group 5, Census Tract 5728, Wayne County, Michigan",5,163,26,572800
,"Block Group 6, Census Tract 5728, Wayne County, Michigan",6,163,26,572800
,"Block Group 1, Census Tract 5729, Wayne County, Michigan",1,163,26,572900
,"Block Group 2, Census Tract 5729, Wayne County, Michigan",2,163,26,572900
,"Block Group 3, Census Tract 5729, Wayne County, Michigan",3,163,26,572900
,"Block Group 1, Census Tract 5730, Wayne County, Michigan",1,163,26,573000
,"Block Group 2, Census Tract 5730, Wayne County, Michigan",2,163,26,573000
,"Block Group 1, Census Tract 5731, Wayne County, Michigan",1,163,26,573100
,"Block Group 2, Census Tract 5731, Wayne County, Michigan",2,163,26,573100
,"Block Group 1, Census Tract 5733, Wayne County, Michigan",1,163,26,573300
,"Block Group 2, Census Tract 5733, Wayne County, Michigan",2,163,26,573300
,"Block Group 1, Census Tract 5734, Wayne County, Michigan",1,163,26,573400
,"Block Group 2, Census Tract 5734, Wayne County, Michigan",2,163,26,573400
,"Block Group 3, Census Tract 5734, Wayne County, Michigan",3,163,26,573400
,"Block Group 4, Census Tract 5734, Wayne County, Michigan",4,163,26,573400
,"Block Group 1, Census Tract 5735, Wayne County, Michigan",1,163,26,573500
,"Block Group 2, Census Tract 5735, Wayne County, Michigan",2,163,26,573500
,"Block Group 1, Census Tract 5736, Wayne County, Michigan",1,163,26,573600
,"Block Group 2, Census Tract 5736, Wayne County, Michigan",2,163,26,573600
,"Block Group 3, Census Tract 5736, Wayne County, Michigan",3,163,26,573600
,"Block Group 4, Census Tract 5736, Wayne County, Michigan",4,163,26,573600
,"Block Group 5, Census Tract 5736, Wayne County, Michigan",5,163,26,573600
,"Block Group 6, Census Tract 5736, Wayne County, Michigan",6,163,26,573600
,"Block Group 1, Census Tract 5737.01, Wayne County, Michigan",1,163,26,573701
,"Block Group 2, Census Tract 5737.01, Wayne County, Michigan",2,163,26,573701
,"Block Group 1, Census Tract 5737.02, Wayne County, Michigan",1,163,26,573702
,"Block Group 2, Census Tract 5737.02, Wayne County, Michigan",2,163,26,573702
,"Block Group 3, Census Tract 5737.02, Wayne County, Michigan",3,163,26,573702
,"Block Group 4, Census Tract 5737.02, Wayne County, Michigan",4,163,26,573702
,"Block Group 5, Census Tract 5737.02, Wayne County, Michigan",5,163,26,573702
,"Block Group 1, Census Tract 5738, Wayne County, Michigan",1,163,26,573800
,"Block Group 2, Census Tract 5738, Wayne County, Michigan",2,163,26,573800
,"Block Group 3, Census Tract 5738, Wayne County, Michigan",3,163,26,573800
,"Block Group 4, Census Tract 5738, Wayne County, Michigan",4,163,26,573800
,"Block Group 1, Census Tract 5739, Wayne County, Michigan",1,163,26,573900
,"Block Group 2, Census Tract 5739, Wayne County, Michigan",2,163,26,573900
,"Block Group 1, Census Tract 5740, Wayne County, Michigan",1,163,26,574000
,"Block Group 2, Census Tract 5740, Wayne County, Michigan",2,163,26,574000
,"Block Group 3, Census Tract 5740, Wayne County, Michigan",3,163,26,574000
,"Block Group 4, Census Tract 5740, Wayne County, Michigan",4,163,26,574000
,"Block Group 1, Census Tract 5741, Wayne County, Michigan",1,163,26,574100
,"Block Group 2, Census Tract 5741, Wayne County, Michigan",2,163,26,574100
,"Block Group 3, Census Tract 5741, Wayne County, Michigan",3,163,26,574100
,"Block Group 4, Census Tract 5741, Wayne County, Michigan",4,163,26,574100
,"Block Group 1, Census Tract 5742.02, Wayne County, Michigan",1,163,26,574202
,"Block Group 2, Census Tract 5742.02, Wayne County, Michigan",2,163,26,574202
,"Block Group 1, Census Tract 5743, Wayne County, Michigan",1,163,26,574300
,"Block Group 2, Census Tract 5743, Wayne County, Michigan",2,163,26,574300
,"Block Group 3, Census Tract 5743, Wayne County, Michigan",3,163,26,574300
,"Block Group 1, Census Tract 5746, Wayne County, Michigan",1,163,26,574600
,"Block Group 2, Census Tract 5746, Wayne County, Michigan",2,163,26,574600
,"Block Group 3, Census Tract 5746, Wayne County, Michigan",3,163,26,574600
,"Block Group 4, Census Tract 5746, Wayne County, Michigan",4,163,26,574600
,"Block Group 5, Census Tract 5746, Wayne County, Michigan",5,163,26,574600
,"Block Group 6, Census Tract 5746, Wayne County, Michigan",6,163,26,574600
,"Block Group 7, Census Tract 5746, Wayne County, Michigan",7,163,26,574600
,"Block Group 1, Census Tract 5747, Wayne County, Michigan",1,163,26,574700
,"Block Group 2, Census Tract 5747, Wayne County, Michigan",2,163,26,574700
,"Block Group 3, Census Tract 5747, Wayne County, Michigan",3,163,26,574700
,"Block Group 4, Census Tract 5747, Wayne County, Michigan",4,163,26,574700
,"Block Group 5, Census Tract 5747, Wayne County, Michigan",5,163,26,574700
,"Block Group 1, Census Tract 5748, Wayne County, Michigan",1,163,26,574800
,"Block Group 2, Census Tract 5748, Wayne County, Michigan",2,163,26,574800
,"Block Group 3, Census Tract 5748, Wayne County, Michigan",3,163,26,574800
,"Block Group 4, Census Tract 5748, Wayne County, Michigan",4,163,26,574800
,"Block Group 5, Census Tract 5748, Wayne County, Michigan",5,163,26,574800
,"Block Group 1, Census Tract 5749, Wayne County, Michigan",1,163,26,574900
,"Block Group 2, Census Tract 5749, Wayne County, Michigan",2,163,26,574900
,"Block Group 1, Census Tract 5750, Wayne County, Michigan",1,163,26,575000
,"Block Group 2, Census Tract 5750, Wayne County, Michigan",2,163,26,575000
,"Block Group 3, Census Tract 5750, Wayne County, Michigan",3,163,26,575000
,"Block Group 4, Census Tract 5750, Wayne County, Michigan",4,163,26,575000
,"Block Group 1, Census Tract 5751, Wayne County, Michigan",1,163,26,575100
,"Block Group 2, Census Tract 5751, Wayne County, Michigan",2,163,26,575100
,"Block Group 3, Census Tract 5751, Wayne County, Michigan",3,163,26,575100
,"Block Group 1, Census Tract 5752, Wayne County, Michigan",1,163,26,575200
,"Block Group 2, Census Tract 5752, Wayne County, Michigan",2,163,26,575200
,"Block Group 3, Census Tract 5752, Wayne County, Michigan",3,163,26,575200
,"Block Group 4, Census Tract 5752, Wayne County, Michigan",4,163,26,575200
,"Block Group 1, Census Tract 5753, Wayne County, Michigan",1,163,26,575300
,"Block Group 2, Census Tract 5753, Wayne County, Michigan",2,163,26,575300
,"Block Group 3, Census Tract 5753, Wayne County, Michigan",3,163,26,575300
,"Block Group 4, Census Tract 5753, Wayne County, Michigan",4,163,26,575300
,"Block Group 5, Census Tract 5753, Wayne County, Michigan",5,163,26,575300
,"Block Group 1, Census Tract 5754, Wayne County, Michigan",1,163,26,575400
,"Block Group 2, Census Tract 5754, Wayne County, Michigan",2,163,26,575400
